,Date,Time,Stadium,City,Match Details,Team Bowling,Total Runs Conceeded,Total Wickets Taken,Bowler Name,Overs,Maidens,Runs,Wickets,No Balls,Wides,Economies
0,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Gujarat Titans Innings,178,7,Shami,4,0,29,2,1,0,7.20
1,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Gujarat Titans Innings,178,7,Hardik Pandya (c),3,0,28,0,0,0,9.30
2,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Gujarat Titans Innings,178,7,Joshua Little,4,0,41,1,0,0,10.20
3,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Gujarat Titans Innings,178,7,Rashid Khan,4,0,26,2,0,0,6.50
4,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Gujarat Titans Innings,178,7,Alzarri Joseph,4,0,33,2,0,0,8.20
5,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Gujarat Titans Innings,178,7,Yash Dayal,1,0,14,0,0,0,14.00
6,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,182,5,Deepak Chahar,4,0,29,0,0,0,7.20
7,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,182,5,Tushar Deshpande,3.2,0,51,1,1,1,15.30
8,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,182,5,Rajvardhan Hangargekar,4,0,36,3,1,3,9.00
9,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,182,5,Mitchell Santner,4,0,32,0,0,0,8.00
10,"Mar 31, ",07:30 PM,"Narendra Modi Stadium, ",Ahmedabad,"Gujarat Titans vs Chennai Super Kings, 1st Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,182,5,Ravindra Jadeja,4,0,28,1,0,0,7.00
11,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,191,5,Umesh,4,0,27,1,0,0,6.80
12,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,191,5,Southee,4,0,54,2,0,0,13.50
13,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,191,5,Narine,4,0,40,1,0,1,10.00
14,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,191,5,Chakaravarthy,4,0,26,1,0,1,6.50
15,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,191,5,Thakur,4,0,43,0,1,0,10.80
16,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Sam Curran,3,0,38,1,0,0,12.70
17,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Arshdeep Singh,3,0,19,3,0,0,6.30
18,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Nathan Ellis,3,0,27,1,2,0,9.00
19,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Sikandar Raza,3,0,25,1,0,1,8.30
20,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Rishi Dhawan,1,0,15,0,0,0,15.00
21,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Rahul Chahar,2,0,12,1,0,0,6.00
22,"Apr 01, ",03:30 PM,"Punjab Cricket Association IS Bindra Stadium, ",Mohali,"Punjab Kings vs Kolkata Knight Riders, 2nd Match - Live Cricket Score, Commentary",Punjab Kings Innings,146,7,Harpreet Brar,1,0,7,0,0,0,7.00
23,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Delhi Capitals Innings,193,6,Khaleel Ahmed,4,0,30,2,0,1,7.50
24,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Delhi Capitals Innings,193,6,Mukesh Kumar,4,0,34,0,0,1,8.50
25,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Delhi Capitals Innings,193,6,Chetan Sakariya,4,0,53,2,0,3,13.20
26,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Delhi Capitals Innings,193,6,Axar,4,0,38,1,0,0,9.50
27,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Delhi Capitals Innings,193,6,Kuldeep Yadav,4,0,35,1,0,0,8.80
28,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,143,9,Kyle Mayers,1,0,7,0,0,1,7.00
29,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,143,9,Jaydev Unadkat,3,0,39,0,0,6,13.00
30,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,143,9,Krishnappa Gowtham,4,0,23,0,0,1,5.80
31,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,143,9,Avesh Khan,4,0,29,2,0,0,7.20
32,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,143,9,Mark Wood,4,0,14,5,1,1,3.50
33,"Apr 01, ",07:30 PM,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, ",Lucknow,"Lucknow Super Giants vs Delhi Capitals, 3rd Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,143,9,Ravi Bishnoi,4,0,31,2,0,0,7.80
34,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,203,5,Bhuvneshwar (c),3,0,36,0,0,1,12.00
35,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,203,5,Fazalhaq Farooqi,4,0,41,2,0,0,10.20
36,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,203,5,Washington Sundar,3,0,32,0,0,0,10.70
37,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,203,5,T Natarajan,3,0,23,2,0,0,7.70
38,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,203,5,Adil Rashid,4,0,33,0,0,0,8.20
39,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Sunrisers Hyderabad Innings,203,5,Umran Malik,3,0,32,1,0,1,10.70
40,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,131,8,Trent Boult,4,1,21,2,0,0,5.20
41,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,131,8,KM Asif,3,0,15,0,0,1,5.00
42,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,131,8,Jason Holder,3,0,16,1,0,0,5.30
43,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,131,8,Ravichandran Ashwin,4,0,27,1,0,2,6.80
44,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,131,8,Yuzvendra Chahal,4,0,17,4,0,0,4.20
45,"Apr 02, ",03:30 PM,"Rajiv Gandhi International Stadium, ",Hyderabad,"Sunrisers Hyderabad vs Rajasthan Royals, 4th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,131,8,Navdeep Saini,2,0,34,0,3,0,17.00
46,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,Siraj,4,0,21,1,0,6,5.20
47,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,R Topley,2,0,14,1,0,0,7.00
48,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,Akash Deep,3,0,29,1,0,0,9.70
49,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,Harshal Patel,4,0,43,1,1,2,10.80
50,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,Karn Sharma,4,0,32,2,0,1,8.00
51,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,M Bracewell,2,0,16,1,0,0,8.00
52,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,171,7,Maxwell,1,0,16,0,0,1,16.00
53,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,172,2,Jason Behrendorff,3,0,37,0,0,0,12.30
54,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,172,2,Arshad Khan,2.2,0,28,1,0,4,12.00
55,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,172,2,Jofra Archer,4,0,33,0,0,0,8.20
56,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,172,2,Piyush Chawla,4,0,26,0,0,0,6.50
57,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,172,2,Cameron Green,2,0,30,1,0,0,15.00
58,"Apr 02, ",07:30 PM,"M.Chinnaswamy Stadium, ",Bengaluru,"Royal Challengers Bangalore vs Mumbai Indians, 5th Match - Live Cricket Score, Commentary",Mumbai Indians Innings,172,2,Hrithik Shokeen,1,0,17,0,0,0,17.00
59,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,K Mayers,2,0,16,0,0,1,8.00
60,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,Avesh Khan,3,0,39,1,0,5,13.00
61,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,Krunal Pandya,,0,21,0,0,0,10.50
62,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,K Gowtham,1,0,20,0,0,0,20.00
63,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,Mark Wood,4,0,49,3,0,0,12.20
64,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,Yash Thakur,4,0,36,0,1,0,9.00
65,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Lucknow Super Giants Innings,217,7,Ravi Bishnoi,4,0,28,3,0,1,7.00
66,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,Deepak Chahar,4,0,55,0,0,5,13.80
67,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,Ben Stokes,1,0,18,0,0,0,18.00
68,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,Tushar Deshpande,4,0,45,2,3,4,11.20
69,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,Moeen Ali,4,0,26,4,0,1,6.50
70,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,Mitchell Santner,4,0,21,1,0,0,5.20
71,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,RS Hangargekar,2,0,24,0,0,3,12.00
72,"Apr 03, ",07:30 PM,"MA Chidambaram Stadium, ",Chennai,"Chennai Super Kings vs Lucknow Super Giants, 6th Match - Live Cricket Score, Commentary",Chennai Super Kings Innings,205,7,Ravindra Jadeja,1,0,14,0,0,0,14.00
73,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,162,8,Shami,4,0,41,3,0,10,10.20
74,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,162,8,Joshua Little,4,0,27,0,0,0,6.80
75,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,162,8,Hardik Pandya (c),3,0,18,0,0,0,6.00
76,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,162,8,Alzarri Joseph,4,0,29,2,0,1,7.20
77,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,162,8,Yash Dayal,1,0,12,0,0,0,12.00
78,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Gujarat Titans Innings,162,8,Rashid Khan,4,0,31,3,0,0,7.80
79,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,163,4,Khaleel Ahmed,4,0,38,1,0,1,9.50
80,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,163,4,Mukesh Kumar,4,0,42,0,0,1,10.50
81,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,163,4,Anrich Nortje,4,0,39,2,2,0,9.80
82,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,163,4,Mitchell Marsh,3.1,0,24,1,0,1,7.60
83,"Apr 04, ",07:30 PM,"Arun Jaitley Stadium, ",Delhi,"Delhi Capitals vs Gujarat Titans, 7th Match - Live Cricket Score, Commentary",Delhi Capitals Innings,163,4,Kuldeep Yadav,3,0,18,0,0,1,6.00
84,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,197,4,Boult,4,0,38,0,0,2,9.50
85,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,197,4,KM Asif,4,0,54,0,1,4,13.50
86,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,197,4,Ashwin,4,0,25,1,0,1,6.20
87,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,197,4,Holder,4,0,29,2,0,0,7.20
88,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Rajasthan Royals Innings,197,4,Chahal,4,0,50,1,0,1,12.50
89,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Punjab Kings Innings,192,7,Sam Curran,4,0,44,0,0,0,11.00
90,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Punjab Kings Innings,192,7,Arshdeep Singh,4,0,47,2,0,3,11.80
91,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Punjab Kings Innings,192,7,Harpreet Brar,2,0,15,0,0,0,7.50
92,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Punjab Kings Innings,192,7,Nathan Ellis,4,0,30,4,0,0,7.50
93,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Punjab Kings Innings,192,7,Rahul Chahar,4,0,31,0,0,0,7.80
94,"Apr 05, ",07:30 PM,"Barsapara Cricket Stadium, ",Guwahati,"Rajasthan Royals vs Punjab Kings, 8th Match - Live Cricket Score, Commentary",Punjab Kings Innings,192,7,Sikandar Raza,2,0,24,0,0,6,12.00
95,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,Siraj,4,0,44,1,1,7,11.00
96,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,Willey,4,1,16,2,0,1,4.00
97,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,Akash Deep,2,0,30,0,2,1,15.00
98,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,M Bracewell,3,0,34,1,0,0,11.30
99,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,Shahbaz Ahmed,1,0,6,0,0,0,6.00
100,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,Karn Sharma,3,0,26,2,0,0,8.70
101,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Royal Challengers Bangalore Innings,204,7,Harshal Patel,3,0,38,1,0,1,12.70
102,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,123,10,Umesh Yadav,2,0,17,0,0,0,8.50
103,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,123,10,Tim Southee,2,0,25,0,0,0,12.50
104,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,123,10,Sunil Narine,4,0,16,2,0,0,4.00
105,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,123,10,Varun Chakaravarthy,3.4,0,15,4,0,0,4.10
106,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,123,10,Suyash Sharma,4,0,30,3,0,1,7.50
107,"Apr 06, ",07:30 PM,"Eden Gardens, ",Kolkata,"Kolkata Knight Riders vs Royal Challengers Bangalore, 9th Match - Live Cricket Score, Commentary",Kolkata Knight Riders Innings,123,10,Shardul Thakur,2,0,15,1,0,0,7.50
